Callaphe, Beloved of the Sea	U	en	2
Superior Spider-Man	UB	gqU	2
Rune-Tail, Kitsune Ascendant	W	C	1
Azula, Cunning Usurper	UB	gU	3
Phage the Untouchable	B	k	2
Archangel Avacyn	WR	yK	3
Brimaz, Blight of Oreskos	WB	tcC	2
Lord Xander, the Collector	UBR	kbS	3
Spider-Man, Miles Morales	G	ckbU	2
Admiral Brass, Unsinkable	UBR	gP	2
Anje, Maid of Dishonor	BR	alxpyS	2
Verdeloth the Ancient	G	tyN	2
Malcolm, the Eyes	UR	P	1
Velomachus Lorehold	WR	skD	3
Elenda and Azor	WUB	tkrbSWK	3
Umbris, Fear Manifest	UB	dyS	2
Witch-king, Bringer of Ruin	B	xkSU	1
Arwen Undómiel	UG	cNU	1
Ketramose, the New Dawn	WB	rn	2
Davros, Dalek Creator	UBR	trRU	3
Carnage, Crimson Chaos	BR	gkbU	2
Slobad, Goblin Tinkerer	R	x	1
Mog, Moogle Warrior	WR	tcrhyU	3
Jon Irenicus, Shattered One	UB	ckrhWN	3
Henrika Domnathi	B	xrS	3
Lorthos, the Tidemaker	U	kbP	2
Jin Sakai, Ghost of Tsushima	WUB	vkrKU	3
The Mimeoplasm	UBG	cq	2
The Red Terror	R	cU	2
Sarkhan, Dragon Ascendant	R	cayN	2
Erinis, Gloom Stalker	G	gkd	2
Miles Morales	WRG	ckyU	3
Stenn, Paranoid Partisan	WU	fyW	2
Chiss-Goria, Forge Tyrant	R	akD	2
The Blue Spirit	U	rU	2
Silk, Web Weaver	WG	tU	2
Momo, Friendly Flier	W	yCU	2
Siegfried, Famed Swordsman	B	cgU	2
Zoyowa Lava-Tongue	BR	xhpW	2
Craig Boone, Novac Guard	WR	kU	3
Runadi, Behemoth Caller	G	cbC	2
Nissa, Worldsoul Speaker	G	dN	2
Myojin of Cryptic Dreams	U	qS	2
Grismold, the Dreadsower	BG	tcxbh	2
Meneldor, Swift Savior	U	kfCU	2
Liberty Prime, Recharged	WUR	xkbrRU	2
Barret, Avalanche Leader	RG	tvyU	2
Surrak, the Hunt Caller	G	b	2
Ultimecia, Temporal Threat	U	krWU	2
Aeve, Progenitor Ooze	G	csy	2
Alena, Kessig Trapper	R	b	2
Qala, Ajani's Pridemate	W	clkC	2
Sentinel Sarah Lyons	WR	takpKU	3
Ray Fillet, Wave Warrior	U	ckrPU	2
Raphael, the Nightwatcher	R	vkCPU	1
Feywild Visitor	U	tk#	2
Obeka, Brute Chronologist	UBR	W	1
Valentin, Dean of the Vein	BG	tclbSW	3
Virtus the Veiled	B	k	2
Sokka, Lateral Strategist	WU	krU	1
Mr. Orfeo, the Boulder	BRG	k	1
Shang-Chi, Master of Kung Fu	G	U	2
Kirol, Attentive First-Year	WR	qS	2
Krile Baldesion	WU	gsWU	2
Commander Liara Portyr	WR	k	2
Gandalf the Grey	UR	spqWU	3
Dragonlord Kolaghan	BR	bD	2
Mikey & Leo, Chaos & Order	WG	rCPU	1
Firja, Judge of Valor	WB	K	2
Evereth, Viceroy of Plunder	BR	cxpS	3
Jenson Carthalion, Druid Exile	WUBRG	tN	2
Mole Man, Moloid Master	G	tgdU	2
Amzu, Swarm's Hunger	BG	tcgy	3
Havi, the All-Father	WRG	gbU	3
Uurg, Spawn of Turg	BG	glxdC	2
Hazezon, Shaper of Sand	WRG	tg	2
Marina Vendrell	WUBRG	eW	2
Arahbo, Roar of the World	WG	byC	3
Errant and Giada	WU	K	3
Killian, Decisive Mentor	WB	ekrhW	2
Shuri, Wakandan Inventor	U	aqU	2
Blech, Loafing Pest	BG	cly	1
Commodore Guff	WUR	trp	3
The War Doctor	WR	kpU	3
Círdan the Shipwright	UG	rhNU	3
Tasigur, the Golden Fang	UBG	g	1
Bilbo, Retired Burglar	UR	akfU	2
Raphael, the Muscle	R	CPU	2
Aryel, Knight of Windgrace	WB	tnyK	2
Tajic, Legion's Edge	WR	c	3
Kamiz, Obscura Oculus	WUB	vkP	2
Anafenza, Unyielding Lineage	W	xS	2
Miara, Thorn of the Glade	B	ryN	1
Memnarch	U	oWR	1
Jacob Frye	B	gkqyU	2
Rem Karolus, Stalwart Slayer	WR	K	2
Spider-Man 2099	UR	vnpU	3
Casey Jones, Back Alley Brute	R	ckU	2
Urdnan, Dromoka Warrior	W	cvk	3
Smaug the Magnificent	R	apDU	2
Quandrix, the Proof	UG	sbzD	2
Krydle of Baldur's Gate	UB	lkN	2
Yidaro, Wandering Monster	R	gbCDP	2
Captain America, First Avenger	WUR	vU	3
King T'Challa	WU	vkrU	3
Gorma, the Gullet	BG	cxC	2
Green Goblin, Revenant	BR	krU	1
Arthur, Marigold Knight	WUR	kCK	3
Mirko, Obsessive Theorist	UB	cgS	2
Lorehold, the Historian	WR	srD	2
The Unbeatable Squirrel Girl	G	tkyCU	2
Doctor Octopus, Master Planner	UB	ryU	2
Nine-Fingers Keene	UBG	k	3
Subira, Tulzidi Caravanner	R	kr	2
Frodo, Sauron's Bane	WB	kU	3
Hidetsugu and Kairi	UB	srpSD	3
Adric, Mathematical Genius	U	nqU	2
Osgir, the Reconstructor	WR	gaxqD	2
Ratchet, Field Medic	W	galRU	3
Vannifar, Evolved Enigma	UG	cWN	2
Imodane, the Pyrohammer	R	spK	2
Erkenbrand, Lord of Westfold	R	tyU	1
Radagast the Brown	G	yWU	3
Oketra the True	W	tvn	2
Fortune, Loyal Steed	W	kf	2
Saruman the White	U	tWU	1
Wylie Duke, Atiin Hero	WG	lr	1
The Motherlode, Excavator	R	knRU	3
Hraesvelgr of the First Brood	U	sDU	2
Shao Jun	UR	apU	2
Radha, Heart of Keld	RG	dN	2
Kalakscion, Hunger Tyrant	B	b	1
Yisan, the Wanderer Bard	G	W	2
Phlage, Titan of Fire's Fury	WR	glkpbD	2
Spider-Man India	WG	cU	2
Silverquill, the Disputant	WB	sxD	1
Neera, Wild Mage	UR	N	3
Brokkos, Apex of Forever	UBG	gbS	2
Krang, the All-Powerful	U	cfRU	2
Eight-and-a-Half-Tails	W	C	2
Gonti, Canny Acquisitor	UBG	k	3
Ertha Jo, Frontier Mentor	WR	tq	3
Terrian, World Tyrant	G	bD	1
Child of Alara	WUBRG	bn	1
Ratonhnhaké꞉ton	WUB	tgvkU	3
Colonel Autumn	WB	cxU	3
Cazur, Ruthless Stalker	G	ck	2
Dargo, the Shipwrecker	R	xbDP	3
General Marhault Elsdragon	RG	N	1
Baxter, Fly in the Ointment	U	ckrU	2
The Cyber-Controller	UB	tamRU	2
God-Eternal Kefnet	U	sqS	3
Amy Rose	WR	vkCU	2
Geth, Lord of the Vault	B	gmoS	2
Belbe, Corrupted Observer	BG	SN	1
Breeches, the Blastmaker	UR	sxzpqP	3
Mowu, Loyal Companion	G	cbC	1
Sefris of the Hidden Ways	WUB	gW	2
Neerdiv, Devious Diver	U	cgrmP	2
Mister Fantastic, Reed Richards	U	trU	1
Bre of Clan Stoutarm	WR	lD	3
Teneb, the Harvester	WBG	gkbD	2
Tuvasa the Sunlit	WUG	erP	1
Kamber, the Plunderer	B	alxS	2
Gau, Feral Youth	R	ckpU	2
Zimone, Infinite Analyst	UG	cW	2
Kain, Traitorous Dragoon	B	akrKU	2
Sun Quan, Lord of Wu	U		1
Aurelia, Exemplar of Justice	WR	cbK	2
Karrthus, Tyrant of Jund	BRG	oybD	2
Cloakwood Hermit	G	t#	2
Shiko and Narset, Unified	WUR	srqSD	2
Chevill, Bane of Monsters	BG	lxr	3
Katsumasa, the Animator	U	ca	3
The Valeyard	UBR	hU	1
Etrata, Deadly Fugitive	UB	yS	3
Slash, Reptile Rampager	R	tkpbCPU	2
O-Kagachi, Vengeful Kami	WUBRG	kbnSD	2
Krenko, Baron of Tin Street	R	tcxy	2
Yurlok of Scorch Thrash	BRG	hC	2
Prime Speaker Vannifar	UG	xWN	2
Kelsien, the Plague	WBR	c	2
Nalia de'Arnise	WB	cy	3
Wayta, Trainer Prodigy	WRG	bf	3
Blitzwing, Cruel Tormentor	B	kzpbRU	3
Seshiro the Anointed	G	tkry	1
Narset, Enlightened Master	WUR	sk	2
Beatrix, Loyal General	W	vU	1
Scarlet Spider, Ben Reilly	RG	cbU	2
Thancred Waters	W	sU	2
Kalemne, Disciple of Iroas	WR	cvbD	2
Daretti, Rocketeer Engineer	R	gaxk	2
Noctis, Prince of Lucis	WUB	gaU	2
Green Goblin, Nemesis	BR	cadyU	2
Keruga, the Macrosage	UG	drD	2
Orcus, Prince of Undeath	BR	gbS	3
Atreus, Impulsive Son	UR	crpU	2
Prowler, Clawed Thief	UB	yU	1
General Leo Cristophe	W	cgU	2
Emissary Green	G	cakU	2
Leonardo, the Balance	WUBRG	cbCPU	2
Zidane, Tantalus Thief	WR	ahoU	2
Inalla, Archmage Ritualist	UBR	pqyW	3
Archelos, Lagoon Mystic	UBG	CP	1
Baird, Argivian Recruiter	WR	t	2
Scriv, the Obligator	WB	evkC	3
Vadmir, New Blood	B	cS	2
Sergeant John Benton	WG	kbrU	1
Gretchen Titchwillow	UG	drN	1
Kolvori, God of Kinship	G	y	3
Rat King, Verminister	B	tcgxU	3
Anje Falkenrath	BR	rS	2
Omarthis, Ghostfire Initiate	C	cS	3
Tanazir Quandrix	UG	ckbD	3
Brion Stoutarm	WR	xpD	2
Headliner Scarlett	R	nWU	2
Harald, King of Skemfar	BG	N	2
Taii Wakeen, Perfect Shot	WR	r	2
Niko, Light of Hope	WU	fqW	2
Lena, Selfless Champion	W	tK	2
Gilanra, Caller of Wirewood	G	brN	1
Arnyn, Deathbloom Botanist	B	lxpSN	1
James, Wandering Dad	U	U	1
Cosmic Spider-Man	WUBRG	byU	2
Hama Pashar, Ruin Seeker	WU	fW	1
Lazav, the Multifarious	UB	gq	2
Reaper King	WUBRG	tnybR	1
Zedruu the Greathearted	WUR	lrh	2
Barrin, Tolarian Archmage	U	rW	2
Uncle Iroh	RG	U	1
Volo, Guide to Monsters	UG	gsqyW	2
Nemata, Grove Guardian	G	txN	1
Sanar, Unfinished Genius // Wild Idea	UR	saW	2
Haytham Kenway	WU	yKU	2
Ran and Shaw	R	gqyDU	2
Old Flitterfang	B	ax	2
Zoraline, Cosmos Caller	WB	glkyC	3
Abaddon the Despoiler	UBR	bzU	2
Kiora, Sovereign of the Deep	UG	yP	3
Morska, Undersea Sleuth	WUG	crP	2
Slimefoot and Squee	BRG	tgxkN	2
Errant, Street Artist	U	sq	2
Rowan, Scion of War	BR	W	2
Totentanz, Swarm Piper	BR	tnyW	2
Xavier Sal, Infested Captain	UBG	tcxNP	2
Skullbriar, the Walking Grave	BG	ckS	2
Thrun, Breaker of Silence	G	b	3
Veronica, Dissident Scribe	R	akrU	2
Eladamri, Lord of Leaves	G	yN	1
Smellerbee, Rebel Fighter	R	krU	2
Michelangelo, the Heart	G	cakbCPU	2
Mabel, Heir to Cragflame	WR	vbyC	2
Elder Arthur Maxson	WB	txKU	1
Indoraptor, the Perfect Hybrid	BRG	xzDU	2
Black Panther, Wakandan King	WG	clrU	3
Dr. Eggman	UBR	arU	2
Rhys the Exiled	BG	lxyN	1
Zilortha, Strength Incarnate	RG	bD	1
Primo, the Unbounded	UG	tckb	2
Zurgo and Ojutai	WUR	kyD	3
Kothophed, Soul Hoarder	B	rbS	1
Yuma, Proud Protector	WRG	tgxkdrb	3
Popular Entertainer	R	kh#	2
Harold and Bob, First Numens	G	emyNU	3
Frodo Baggins	WG	U	2
Bill the Pony	W	axCU	2
Gwen Stacy	WUR	cU	3
Jason Bright, Glowing Prophet	U	cxrySU	2
Appa, the Vigilant	W	tybU	2
Eivor, Battle-Ready	WR	vkpU	2
Pia and Kiran Nalaar	R	txp	2
Tawnos, the Toymaker	UG	q	1
Dark Leo & Shredder	WB	tkCPU	2
Splinter, the Mentor	B	U	2
Dungeon Delver	U	f#	1
Heroes in a Half Shell	WUBRG	ckbryCPU	2
The Dawning Archaic	C	gskb	3
Lita, Mechanical Engineer	W	taR	2
Grunn, the Lonely King	G	ckb	2
Vito, Fanatic of Aclazotz	WB	tlxpS	3
Thraximundar	UBR	cxkbS	2
Quintorius, Loremaster	WR	tgx	3
Jor Kadeen, the Prevailer	WR	ta	1
Kemba, Kha Regent	W	tvC	1
Ferrafor, Young Yew	G	tN	2
The Vision	C	svrRU	3
Niv-Mizzet Reborn	WUBRG	bD	2
Lita, Little Orphan Amphibian	W	caCPU	3
Verix Bladewing	R	tD	2
Shark Shredder, Killer Clone	B	koPU	2
Captain America, Living Legend	WU	U	2
Abigale, Eloquent First-Year	WB	CW	2
Mister Negative	WB	rU	2
Siona, Captain of the Pyleas	WG	tev	3
Curie, Emergent Intelligence	U	akrqRU	3
Disa the Restless	BRG	ky	2
Azula, On the Hunt	B	akU	1
Minwu, White Mage	W	clyU	1
Yidris, Maelstrom Wielder	UBRG	kbzW	1
Plagon, Lord of the Beach	WU	rWP	2
Momo, Playful Pet	W	caCU	3
Martha Jones	U	xU	2
Brigone, Soldier of Meletis	W	cr	2
Kraum, Violent Cacophony	UR	crS	1
Baba Lysaga, Night Witch	BG	lrpW	2
Nahiri, the Lithomancer	W	tv	3
Kunoros, Hound of Athreos	WB	nC	2
Nashi, Searcher in the Dark	UB	cgekW	2
Muerra, Trash Tactician	RG	lyC	2
Huatli, Poet of Unity	WRG	tevbdyW	3
Winter, Misanthropic Guide	BRG	grhW	2
Dogmeat, Ever Loyal	WRG	gaevkCU	2
Tolsimir Wolfblood	WG	tN	2
Vaevictis Asmadi, the Dire	BRG	kbD	3
Acolyte of Bahamut	G	y#	1
Urianger Augurelt	WU	lNU	3
Jared Carthalion	WUBRG	tcgabr	3
Master Piandao	W	vkU	2
Iron Man, Armored Avenger	U	ckrRU	2
Wick, the Whorled Mind	UBR	tcxrpyW	3
Kamahl, Fist of Krosa	G	tbN	2
Shirei, Shizo's Caretaker	B	S	2
Kresh the Bloodbraided	BRG	cx	1
Sonic the Hedgehog	WUR	cakCU	2
Winter, Cynical Opportunist	BG	gkW	3
Felothar, Dawn of the Abzan	WBG	cxkb	2
Mila, Crafty Companion	WR	grpC	3
Tellah, Great Sage	UR	tsrpWU	2
Sivitri, Dragon Master	UB	ny	3
Fblthp, the Lost	U	r	2
Spider-Man Noir	B	cgkU	1
Scion of Halaster	B	r#	2
Quistis Trepe	U	gsWU	2
Niv-Mizzet, Dracogenius	UR	rpDW	2
Celeborn the Wise	G	kNU	2
Dyadrine, Synthesis Amalgam	WG	tckbrR	3
Balthor the Defiled	B	ghS	2
Sarah Jane Smith	W	U	1
Gollum, Scheming Guide	B	krSU	3
Ognis, the Dragon's Lash	BRG	akC	1
Hobgoblin, Mantled Marauder	R	U	1
Valduk, Keeper of the Flame	R	tevb	2
Tatyova, Steward of Tides	UG	dNP	2
Strago and Relm	R	WU	3
Livaan, Cultist of Tiamat	R	sD	2
Eddie Brock	BRG	gxkbrU	3
Yorvo, Lord of Garenbrig	G	cD	2
Judge Magister Gabranth	WB	caxKU	1
Ghen, Arcanum Weaver	WBR	gexW	1
ED-E, Lonesome Eyebot	C	krRU	3
Ojutai, Soul of Winter	WU	nyD	2
Mishra, Tamer of Mak Fawa	BR	gax	1
Gríma Wormtongue	B	tlxpU	2
Cleopatra, Exiled Pharaoh	BG	cxrU	2
Daxos the Returned	WB	tceS	2
Vanille, Cheerful l'Cie	BG	gU	3
Sutina, Speaker of the Tajuru	G	ckdN	2
Ukkima, Stalking Shadow	UB	lP	2
Dromoka, the Eternal	WG	cyD	1
Spider-Rex, Daring Dino	G	bDU	1
Sen Triplets	WUB	noWR	2
Sigarda, Heron's Grace	WG	tgyK	2
Omega, Heartless Evolution	UG	ldbRU	2
Raph & Leo, Sibling Rivals	WR	kCPU	2
Spider-UK	W	lrU	2
J. Jonah Jameson	R	akU	1
Saradoc, Master of Buckland	W	tyU	2
Gaddock Teeg	WG	sn	1
Ghired, Mirror of the Wilds	WRG	q	1
Myojin of Roaring Blades	R	bS	2
Cecil, Dark Knight	WB	kKU	3
The Dalek Emperor	BR	txybRU	2
Rankle and Torbran	BR	axkh	3
Garna, the Bloodflame	BR	g	2
Pharika, God of Affliction	BG	tgn	2
Michelangelo, Mutant BFF	G	kCPU	2
Redshift, Rocketeer Chief	RG		2
Hei Bai, Forest Guardian	WUBRG	tenyCSU	3
Trostani Discordant	WG	thN	2
Glissa, the Traitor	BG	gaxSN	2
Jor Kadeen, First Goldwarden	WR	vkbr	2
Nev, the Practical Dean	G	cbWP	2
Kethek, Crucible Goliath	BR	x	3
Anowon, the Ruin Thief	UB	krmyS	2
Thrasta, Tempest's Roar	G	bD	3
Quintorius, Field Historian	WR	tgy	1
Taigam, Ojutai Master	WU	sy	2
Jennifer Walters	WG	bnU	3
Jolene, Plundering Pugilist	RG	axkbp	2
Mm'menon, Uthros Exile	UR	caP	1
Sandman, Shifting Scoundrel	G	gdU	2
Sivriss, Nightmare Speaker	B	gxW	2
Jedit Ojanen of Efrava	G	tC	1
Bright-Palm, Soul Awakener	WRG	cC	2
Ravos, Soultender	WB	tg	3
The Third Doctor	UG	abU	2
The Eleventh Doctor	WU	kU	3
Ob Nixilis of the Black Oath	B	tlxrp	3
Malcator, Purity Overseer	WU	tW	2
Eivor, Wolf-Kissed	WRG	gekbdU	2
Sierra, Nuka's Biggest Fan	W	axkU	3
Galadriel, Gift-Giver	G	cakNU	3
Optimus Prime, Hero	WUR	ckbRU	3
Haliya, Ascendant Cadet	WG	ckr	2
Legolas, Master Archer	G	cNU	2
Sin, Spira's Punishment	UBG	gkdzqbDPU	2
Leatherhead, Iron Gator	G	ckbU	1
Mary Jane Watson	WG	ryU	1
Prossh, Skyraider of Kher	BRG	txD	2
Legolas, Counter of Kills	UG	cxNU	2
Aang and Katara	WUG	tkU	2
Denry Klin, Editor in Chief	WU	C	2
Uglúk of the White Hand	BR	cxU	2
Illuna, Apex of Wishes	URG	bD	2
Empress Galina	U	oP	1
Viconia, Drow Apostate	B	gzN	2
Kataki, War's Wage	W	S	1
Tajic, Blade of the Legion	WR	k	1
Neriv, Crackling Vanguard	WBR	tkSD	3
Baron Strucker, HYDRA Overlord	B	yU	2
Edgar, King of Figaro	U	arU	2
Baru, Wurmspeaker	G	tbyN	2
Kenessos, Priest of Thassa	UG	P	3
Kalamax, the Stormsire	URG	csqD	2
Elrond of the White Council	UG	cnhoNU	3
Rebbec, Architect of Ascension	W	a	1
Ghave, Guru of Spores	WBG	tcxN	2
Groundchuck & Dirtbag	G	bCU	1
Edgar, Master Machinist	WR	gakU	3
Morlun, Devourer of Spiders	B	cSU	2
Heiko Yamazaki, the General	R	gabyK	1
Rex, Cyber-Hound	WU	gkCRU	3
Timothar, Baron of Bats	B	tkyS	3
Runo Stromkirk	UB	gkbqS	3
Ashe, Princess of Dalmasca	W	akU	2
Splinter, Radical Rat	WUB	fyU	2
M.O.D.O.K.	B	RU	2
Molecule Man	C	U	1
Hazoret, Godseeker	R	n	3
Brenard, Ginger Sculptor	WUG	tlxbqy	3
Aphelia, Viper Whisperer	BG	tky	3
Bontu the Glorified	B	lxnp	2
Mirri the Cursed	B	cCS	1
Spider-Gwen, Free Spirit	R	rU	1
Ghost of Ramirez DePietro	U	gkSP	2
Kaza, Roil Chaser	UR	syW	2
Missy	UBR	axrzU	3
Tayam, Luminous Enigma	WBG	gS	2
Hinata, Dawn-Crowned	WUR	bnS	2
Spinneret and Spiderling	R	ckU	2
Koh, the Face Stealer	B	xbSU	3
Neva, Stalked by Nightmares	WB	cge	2
Inquisitor Greyfax	WUB	tnU	2
Rasaad yn Bashir	W	kh	2
Symbiote Spider-Man	UB	cgkU	3
Kaervek, the Spiteful	B	W	1
Piru, the Volatile	WBR	bD	2
Slurrk, All-Ingesting	G	c	2
Norin, Swift Survivalist	R	n	1
Thor, God of Thunder	R	gsvpU	2
Ria Ivor, Bane of Bladehold	WB	tniK	3
Donal, Herald of Wings	U	qW	2
Gorbag of Minas Morgul	B	akryU	2
Imoen, Mystic Trickster	U	rhW	2
Saheeli, the Gifted	UR	taq	3
Myojin of Blooming Dawn	W	tS	2
Trostani, Three Whispers	WG	vN	2
Zimone and Dina	UBG	lxdrpN	3
Sokka, Bold Boomeranger	UR	crU	2
Leonardo, Cutting Edge	W	clCPU	2
Otrimi, the Ever-Playful	UBG	gkbS	2
Rashmi and Ragavan	URG	aoCN	3
Obosh, the Preypiercer	BR	dS	2
Grakmaw, Skyclave Ravager	BG	tcxSD	3
Tolsimir, Friend to Wolves	WG	tlbyN	2
Akiri, Line-Slinger	WR	a	2
Garth One-Eye	WUBRG	qW	2
Quintorius, History Chaser	WR	tgvry	3
Mishra, Eminent One	UBR	aq	3
Lavinia of the Tenth	WU		1
Saheeli, Radiant Creator	URG	aq	3
Szarekh, the Silent King	B	akmRU	2
Timin, Youthful Geist	U	S	2
Braulios of Pheres Band	G	drN	2
Black Widow, Agile Avenger	WR	crhU	1
Myrkul, Lord of Bones	WBG	xqb	3
Yosei, the Morning Star	W	nSD	1
The Fourth Doctor	UG	aU	2
Glissa, Herald of Predation	BG	tySN	3
Tameshi, Reality Architect	WU	gerW	3
Isperia, Supreme Judge	WU	krbW	1
Zagras, Thief of Heartbeats	BR	S	3
Krav, the Unredeemed	B	clxrS	2
Grub, Storied Matriarch	BR	tgkqyW	3
Donatello, Gadget Master	U	akqCPU	1
Lluwen, Imperfect Naturalist	BG	tgdN	2
Lavinia, Foil to Conspiracy	WU		2
Daxos of Meletis	WU	lk	3
Fire Lord Ozai	BR	xkoU	3
The Destined Black Mage	B	spWU	2
Ardoz, Cobbler of War	R	t	2
Jaws, Relentless Predator	R	akbpPU	2
Trazyn the Infinite	B	gaRU	2
Selvala, Eager Trailblazer	WG	tN	3
Halana, Kessig Ranger	G		2
Guru Pathik	UG	ceU	3
Jhoira, Ageless Innovator	UR	a	2
Shantotto, Tactician Magician	UR	srWU	2
Lovisa Coldeyes	R	y	1
Volo, Itinerant Scholar	U	rW	3
General Kudro of Drannith	WB	gxbnoy	2
Vial Smasher, Gleeful Grenadier	BR		1
Gwafa Hazid, Profiteer	WU	rn	2
Dragon Cultist	R	t#	2
Mirko Vosk, Mind Drinker	UB	kdS	2
Loot, the Pathfinder	URG	vrp	3
Maralen of the Mornsong	B	rnWN	2
Mathas, Fiend Seeker	WBR	lrS	2
Berta, Wise Extrapolator	UG	tcCN	2
Tolsimir, Midnight's Light	WG	tbyN	2
Barrowin of Clan Undurr	WB	g	2
Indominus Rex, Alpha	UBG	vbrDU	3
Spiders-Man, Heroic Horde	G	tlU	2
Mizzix, Replica Rider	UR	sqW	3
Leader, Super-Genius	U	rU	2
Tymaret, Chosen from Death	B	l	2
Atemsis, All-Seeing	U	rW	2
Caelorna, Coral Tyrant	U	P	1
Rat King, Pale Piper	B	txrU	2
Tariel, Reckoner of Souls	WBR	zoK	2
Tiana, Ship's Caretaker	WR	evK	2
Sensational Spider-Man	WU	krnU	2
Lulu, Loyal Hollyphant	W	cK	2
Elminster	WU	tsr	3
Mavinda, Students' Advocate	W	gsnC	3
Barret Wallace	R	vkU	1
Sakiko, Mother of Summer	G	k	2
Avalanche of Sector 7	R	U	2
Kwende, Pride of Femeref	W	vK	1
Chandra, Fire of Kaladesh	R	p	3
Emil, Vastlands Roamer	G	tcbdN	2
Zhao, the Moon Slayer	R	U	3
Doctor Doom, King of Latveria	UBR	dpyU	2
Bumi, King of Three Trials	G	cgU	3
Lightning, Security Sergeant	R	kU	2
Phabine, Boss's Confidant	WRG	tdrhC	3
Meria, Scholar of Antiquity	RG	aN	2
Tony Stark	UR	avU	3
Alora, Merry Thief	U	k	2
Estinien Varlineau	WB	csrNU	3
Loki, God of Mischief	U	rWU	1
Vela the Night-Clad	UB	pW	2
The Destined White Mage	W	clU	2
Bess, Soul Nourisher	WG	ck	3
Maarika, Brutal Gladiator	BRG	xb	2
Bosh, Iron Golem	R	xbpR	1
Rip, Spawn Hunter	WG	a	3
Tuya Bearclaw	RG	kb	1
Nikya of the Old Ways	RG	snN	1
Overseer of Vault 76	W	cU	3
Lilah, Undefeated Slickshot	UR	s	2
Horobi, Death's Wail	B	S	1
Rocksteady, Mutant Marauder	G	cbU	2
Quickbeam, Upstart Ent	G	byNU	1
Shanna, Sisay's Legacy	WG		1
Willowdusk, Essence Seer	BG	clN	2
Sanwell, Avenger Ace	W	a	3
Hildibrand Manderville	WB	tgU	2
Thantis, the Warweaver	BRG	ck	2
River Song	UR	crU	2
Oskar, Rubbish Reclaimer	UB	gW	2
Prompto Argentum	R	saU	1
Jolrael, Voice of Zhalfir	UG	krN	3
Madame Null, Power Broker	B	cSU	2
Jyoti, Moag Ancient	UG	t	2
Cyan, Vengeful Samurai	W	cgvKU	2
Jadzi, Oracle of Arcavios	UG	sdW	3
Casal, Lurkwood Pathfinder	G	tkbyN	3
Karador, Ghost Chieftain	WBG	gSN	2
Hogaak, Arisen Necropolis	BG	gb	3
Ozox, the Clattering King	B	tgnS	2
Obzedat, Ghost Council	WB	lfpS	2
Rhoda, Geist Avenger	W	c	2
Bebop, Skull & Crossbones	B	krCU	2
Goro-Goro and Satoru	UBR	tk	2
Professor Zei, Anthropologist	UR	gsrU	2
Iroh, Tea Master	WR	tcaoU	3
Ultron, Unlimited	UB	tkRU	2
Lord Jyscal Guado	W	SU	1
Obuun, Mul Daya Ancestor	WRG	cbdSN	3
Saskia the Unyielding	WBRG	k	2
Zurgo Helmsmasher	WBR	cxb	3
Zareth San, the Trickster	UB	koyP	3
Seifer Almasy	R	gsvkKU	3
Rafiq of the Many	WUG	vkK	1
Rukarumel, Biologist	WUBRG	tyW	3
Kurbis, Harvest Celebrant	G	cN	2
Safana, Calimport Cutthroat	B	ah	2
King Macar, the Gold-Cursed	B	an	1
Roalesk, Apex Hybrid	UG	cb	2
Akawalli, the Seething Tower	BG	gbN	3
Ignis Scientia	UG	gadU	3
Bruna, Light of Alabaster	WU	gevkK	2
Hidetsugu, Devouring Chaos	BR	xpS	2
Arni Metalbrow	R	k	2
Gylwain, Casting Director	WG	evW	3
Aloy, Savior of Meridian	UG	akbU	2
Olivia, Mobilized for War	BR	cSK	2
Tivash, Gloom Summoner	B	tlW	2
Taskmaster, Mercenary Mimic	UB	gqU	3
Splinter, Hamato Yoshi	B	U	2
Tetzimoc, Primal Death	B	nbD	2
Polukranos, World Eater	G	D	2
Experiment Kraj	UG	c	1
Kolodin, Triumph Caster	WR	ay	2
Niv-Mizzet, Guildpact	WUBRG	lkrpbD	3
Cass, Hand of Vengeance	WR	gevU	3
Millicent, Restless Revenant	WU	tkyS	2
Alpharael, Stonechosen	B	kz	2
Farid, Enterprising Salvager	R	caxrh	3
Evra, Halcyon Witness	W		1
Eshki Dragonclaw	URG	csbr	2
Haldan, Avid Arcanist	U	sW	2
Syr Gwyn, Hero of Ashvale	WBR	vrK	2
Armaggon, Future Shark	B	bSPU	1
The Fifth Doctor	WU	cU	2
Bruce Banner	URG	ckbrU	3
Teval, Arbiter of Virtue	UBG	gpbSD	2
Vrondiss, Rage of Ancients	RG	tzD	2
Jeong Jeong, the Deserter	R	cqU	2
Faramir, Field Commander	W	trU	2
Nick Valentine, Private Eye	U	aRU	2
Jareth, Leonine Titan	W	CD	1
The Queen of Dale	W	sU	1
Ulrich of the Krallenhorde	RG	byS	3
Kianne, Corrupted Memory	UG	csr	2
The Beast, Deathless Prince	BR	robSU	3
Anya, Merciless Angel	WR	K	2
Icingdeath, Frost Tyrant	W	vnD	2
Donna Noble	R	U	2
Sengir, the Dark Baron	B	clxS	3
Legate Lanius, Caesar's Ace	BR	cxnU	2
Alrund, God of the Cosmos	U	ky	3
Mai and Zuko	UBR	ayU	1
Spider-Man, Web-Slinger	W	U	1
Wasitora, Nekoru Queen	BRG	txkbCD	2
Tomik, Distinguished Advokist	W	d	2
Duskana, the Rage Mother	WRG	krC	2
